id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1393120029542060033,2021-05-14 08:24:32,dunglas,"@pockystar Oui en gros Pfizer et Moderna d’un côté comme AstraZeneca et Janssen de l’autre c’est à peu près équivalent : même technologie, même efficacité, mêmes effets secondaires. Par contre Janssen ne nécessite qu’une seule piqûre, alors que tous les autres c’est deux.",tweet,1,0,janssen
1391812681200545792,2021-05-10 17:49:36,csarabianchi,"J’ai pu réserver une dose du vaccin #janssen pour un proche grâce à @ViteMaDose_off 👌🏻👌🏻 Apres de longues recherches, Vite ma dose a été la seule plateforme sur laquelle on a trouvé notte bonheur! Merci @GuillaumeRozier et la team !! You rock ! 🎸",tweet,5,0,janssen
1391779508798300164,2021-05-10 15:37:47,CORNEVILLE,Heureusement que @valtrier est là   car là culture av Bigard L'adsou Janssen  bof bof  ..#lesgrossestetes,tweet,1,0,janssen
1391701458261839874,2021-05-10 10:27:38,CelineEyes,@janssen_ms Merci pour le partage,tweet,1,0,janssen
1391437976815681554,2021-05-09 17:00:39,CORNEVILLE,@DanRomandini Aux grosses têtes les 2 plaza et janssen sont insupportables..l'émission a perdu bcp d'auditeurs   ..et pour cause ...,tweet,1,0,janssen
1391435516764200968,2021-05-09 16:50:53,CORNEVILLE,@Jmriredetoutou1 Tant mieux ..moi Sophie Garel me fait rire et @riouyoann  aussi   mais janssen et plaza pas du tout  ..,tweet,1,0,janssen
1391397569306169345,2021-05-09 14:20:06,VOLLMERmarc,"Il n'y aurait pas des problèmes qu'avec les Vaccins AstraZeneca et Janssen &amp; Janssen ?? https://t.co/R2yJZWv5XG
La sœur de ma Mamy, 83 ans depuis 15 jours a l hôpital pour œdème , coeur essouflé et caillots sanguins multiples après sa deuxième injection de Pfizer .",quote,0,0,janssen
1391270602799996932,2021-05-09 05:55:34,gmarbran,@regis_ollivier Ici mon fils 54 ans vacciné avec 2 dose unique Johnson et Johnson de Janssen pour Pfizer délai juin,tweet,0,0,janssen
1390685131753525248,2021-05-07 15:09:07,Mathieu_Westmat,@janssen_ms @MarieTrayolp @Anwen_Blog Peut-être le retour dans le miroir de la lampe justement :),tweet,1,0,janssen
1390345901869342727,2021-05-06 16:41:09,gmarbran,@renaudpila Lu les prochains rdvs juin juillet donc ici mon fils demain Janssen 1 seule dose on verra par la suite comme la grippe ça va revenir après 6 mois au moins,tweet,0,0,janssen
1389906309504552965,2021-05-05 11:34:22,amalicet,@LaurentKanon Tu es trop jeune gamin 👶🏼 pour mes Astra Zeneca et Janssen ! 🤷🏻‍♂️,tweet,0,0,janssen
1389821038511509509,2021-05-05 05:55:31,gmarbran,@renaudpila Mon médecin a appelé pour Janssen vendredi et pr mon fils 54 ans 1 seule dose en très bonne santé sauf y a 45 ans désensibilisation,tweet,0,0,janssen
1389575145237385218,2021-05-04 13:38:26,Dudouep,"@OuestFrance Un petit Pfizer le mois prochain, un Janssen en juillet et un Spoutnik en août... Il aura tout essayé !",tweet,0,0,janssen
1389179849265266688,2021-05-03 11:27:40,Alicesweatdream,"🔴Pour rappel : Nvel. article sur les vaccins OGM AstraZeneca et Janssen de médecins et scientifiques de ReinfoCovid et des associations partenaires AIMSIB et Coordination Santé Libre
#vaccins
#OGM
#COVID19
 https://t.co/SvpWlCTySq https://t.co/ceyKUvJqmW
Nouvel article sur les vaccins OGM AstraZeneca et Janssen de médecins et scientifiques de ReinfoCovid et des associations partenaires AIMSIB et Coordination Santé Libre

#vaccins
#OGM
#COVID19
 https://t.co/XyK8TIHi47",quote,7,1,janssen
1388531738213863431,2021-05-01 16:32:18,boobalyne,"Vaccin Johnson&amp;Johnson (Janssen) : effet secondaire, efficacité, contre-indications, par Julie Giorgetta : https://t.co/cGiNfbUTMR via @journalDfemmes",tweet,0,0,janssen
1388374914659459072,2021-05-01 06:09:09,SebastienGallee,Une interrogation sur le vaccin de Johnson &amp; Jonhson... https://t.co/sqdRjZZeYn,tweet,0,0,janssen
1388163344742375425,2021-04-30 16:08:26,CelineEyes,@janssen_ms Je vois que vous avez été curieux ! C’est cool,tweet,1,0,janssen
1388098192579907585,2021-04-30 11:49:33,amalicet,"Bon, c’est pas tout mais j’ai des vaccins Janssen à injecter moi cet après-midi... 😃💪🏻💉 #TeamPharma #pharmacie #vaccin #COVID19",tweet,14,0,janssen
1388097310651994113,2021-04-30 11:46:03,amalicet,"@bougis94 @Mau_ri_cette @Captain_NYC51 @ViteMaDose_off Oui, c’est ce que je pensais : d’ici le 15 juin, ça peut encore changer plusieurs fois ! 🤷🏻‍♂️ Idem pour le Janssen... 🤔",tweet,0,0,janssen
