id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1369734822818684932,2021-03-10 19:40:04,socarre,"@Fraoui1983 C’est peut-être plus facile de se faire vacciner avec AstraZeneca dans une pharmacie ou chez un médecin. Dans les centres de vaccinations c’est difficile d’avoir un RDV. Essayez vendredi matin à 9h, pour un RDV le week-end, ou négociez l’inscription sur une liste d’attente.",tweet,1,0,astrazeneca
1369731695197454340,2021-03-10 19:27:39,Adt44reseauUna,"@AnjouSoin Aux dernières nouvelles les #salariés @ADT4485 qui se sont portés volontaires pour la #vaccination #AstraZeneca vont très bien et sont ravis de participer à leur protection à celle de leurs proches et à celle des personnes aidées.
Merci @ars_pdl @loireatlantique @nantesfr",tweet,2,0,astrazeneca
1369695128533745664,2021-03-10 17:02:21,AuroreVerpl,"En tant que patiente à « Haute Vulnérabilité »  j’ai eu le droit au #vaccin contre la #Covid19

Un immense merci à mon médecin 🙏🏻

Même vacciné, n’oubliez de respecter les gestes barrières 😷. En effet, le vaccin n’est pas efficace immédiatement et totalement.

 #AstraZeneca https://t.co/RgdJDuuEBq",tweet,18,0,astrazeneca
1369654871369121795,2021-03-10 14:22:22,jipe0043,"@isasauvanon Dans les cabinets généralistes, c’est en effet #AstraZeneca pour (presque) tous, c’est-à-dire a priori de légers effets secondaires (pour moi, une douleur persistante dans le bras).",tweet,3,0,astrazeneca
1369538308167131136,2021-03-10 06:39:12,troika81100,"@sweetdarkchocol @CharlesConsigny Je pense comme vous, je ne suis pas pour les vaccins Astrazeneca, Pifzer Moderna à....... etc. Car tous les jours nous entendons la même rengaine. SOTP ras le bol !!!",tweet,1,0,astrazeneca
1369497116293427202,2021-03-10 03:55:31,GarciasKaty,Vaccins... pluripro... rupture... priorisation... y’en a marre ! Vaccinons tous à réception des doses. #AstraZeneca #vaccins #pharmacie,tweet,3,0,astrazeneca
1369382631960420359,2021-03-09 20:20:36,GJ75008,"Je connais une Femme qui a eu comme Effet/S SecondaireS :

^* paralysie d membres 🦵 
^* très forte fièvre ~40•

pendant les 3j suivants sa 1ère injection de l’Astrazeneca 💉

&gt;&gt; ´⚠️# très inquiétant .,, ! 🧐 https://t.co/sGj4nj8DbA",tweet,0,2,astrazeneca
1369333919867363344,2021-03-09 17:07:02,Fraslin,"Un collègue vient de me raconter une histoire épouvantable d'effet secondaire suite au vaccin AstraZeneca. Un patient lui téléphone:
-Docteur, j'y vois flou depuis la piqûre!
-Quelqu'un peut vous conduire au cabinet?
-Oui
-Demandez à ma secrétaire de vous rendre vos lunettes.",tweet,2196,320,astrazeneca
1369304160882073603,2021-03-09 15:08:47,toibi,"Le Figaro: Autriche: un lot d'AstraZeneca mis au rebut après le décès d'une infirmière.
https://t.co/0JnIHnvDal

via @GoogleNews",tweet,0,0,astrazeneca
1369295986858876928,2021-03-09 14:36:18,flydeck60,"@franceinter @gerard_larcher #Vaccins :...Encore faut-il qu'il y ait des vaccins disponibles ⁉️ 🤔 ...
#Covid19 #AstraZeneca",tweet,0,0,astrazeneca
1369294564490625051,2021-03-09 14:30:39,MichelReuters,"@bif_o @vnataf C’est exact, ce sont (plus ou moins) les résultats d’une étude de l’Université d’Oxford publiée dans The Lancet en février, rien de secret ;) https://t.co/28uItGfy4a",tweet,4,1,astrazeneca
1369293079153360898,2021-03-09 14:24:44,FredericLoire,"Ma fille s’est fait vacciner hier matin. Un peu de fièvre cette nuit et une matinée fatiguée.
Le coup de mou est passé et elle est au taf cet après-midi 💉 #AstraZeneca",tweet,2,0,astrazeneca
1369290069543157762,2021-03-09 14:12:47,SylvainMaillard,"👩‍⚕️💉Seulement 1/3 des soignants sont vaccinés contre le #Covid_19 alors que le @gouvernementFR avait réservé des stocks pour eux.

J’appelle tous les soignants à se faire vacciner, c’est un devoir civique, même déontologique pour freiner la propagation du virus.
#AstraZeneca https://t.co/Wpj8EX5J55",tweet,46,17,astrazeneca
1369279391407210498,2021-03-09 13:30:21,VOLLMERmarc,"Privés de vaccins AstraZeneca au profit des pharmacies, les médecins révoltés et écœurés, le Pr Jérôme Salomon (DGS) sous pression https://t.co/uFt5JzhuEO via @leQdM",tweet,0,0,astrazeneca
1369199328951214080,2021-03-09 08:12:13,Lecrivailleuse,"On en sait plus sur les effets indésirables du vaccin AstraZeneca, qui n'ont rien d'anormal.

https://t.co/d6ru70rT5c",tweet,0,0,astrazeneca
1369172682516922370,2021-03-09 06:26:20,T0pol,"Thread sur un centre de vaccination éphémère. Éphémère ? Y’a encore de l’astrazeneca partout non ? https://t.co/MANjIacJcb
Ce centre de vaccination éphémère a été armé dans la plus pure tradition française : dans une improvisation totale, à rendre neurasthénique un planificateur allemand mais avec un sacré panache et une grande souplesse tout de même.",quote,0,0,astrazeneca
1369172599587094528,2021-03-09 06:26:00,joeljosie,"Le Journal des Femmes: Vaccin Covid-19 : Pfizer, Moderna, des effets secondaires ?.
https://t.co/Z10gbxdAQJ

via @GoogleNews",tweet,0,0,astrazeneca
1369170892455043078,2021-03-09 06:19:13,Fraslin,"@jdflaysakier @docbeca1 Je viens d'ouvrir une nouvelle plage de vaccination samedi matin, suite à l'engagement de mon pharmacien de livrer au moins deux flacons d'AstraZeneca, mais c'est un peu loin de Toronto 😉",tweet,5,0,astrazeneca
1369163935639875586,2021-03-09 05:51:34,Fraslin,"Je vais donc vacciner avec l'AstraZeneca tous mes patients avec IMC élevé même ceux qui n'ont pas 50 ans.
https://t.co/M0Ems9cL2o
Selon cette fiche officielle, l'@HAS place les ""personnes en situation d’obésité (dès IMC égal ou supérieur à 30 kg/m2) parmi les populations particulièrement vulnérables à la Covid-19.""
La vaccination prioritaire semble donc très logique
https://t.co/mT6KSczGJX",quote,11,2,astrazeneca
1369146069389611013,2021-03-09 04:40:35,Fraslin,"Une nouvelle étude publiée dans le journal médical The Lancet démontre que l'efficacité du vaccin Oxford AstraZeneca était de 81,3% après deux doses standard administrées à un intervalle de 12 semaines ou plus. 
https://t.co/2QrpqxmMpn",tweet,14,8,astrazeneca
1369037028541800451,2021-03-08 21:27:17,GilTassin2,Vaccins AstraZeneca : les autorités autrichiennes se débarrassent d’un lot douteux https://t.co/Z6GestIMaC,tweet,0,0,astrazeneca
1368932393600573444,2021-03-08 14:31:30,Nathali38603818,"AUTRICHE suspend les vaccinations AstraZeneca suite au décès d une infirmière https://t.co/4x0dAbx86H
AstraZeneca : L’Autriche stop les vaccinations suite à la mort d’une infirmière de 49 ans

https://t.co/mes27nCrls",quote,0,0,astrazeneca
1368919801809231872,2021-03-08 13:41:28,socarre,"Le calendrier de livraison des 💉révèle une ↘️pour AstraZeneca cette semaine d’où les problèmes d’approvisionnement. Les livraisons AZ↗️les semaines suivantes. https://t.co/bFpzbNYkKa
Les livraisons de vaccins vont considérablement augmenter en mars et avril. Le ministère de la Santé veut mettre en place une organisation pérenne pour vacciner « à très haut débit » jusqu'à l'hiver prochain

➡️ https://t.co/F3UHq9oyQ2 https://t.co/Aj5rVK24Um",quote,0,0,astrazeneca
1368904163325849606,2021-03-08 12:39:20,DavidSTUT,"Surtout, la DGS rappelle que “les commandes seront à nouveau ouvertes à l’ensemble des professionnels de santé le lundi 15 mars, pour une livraison la semaine suivante”. En clair, ce n’est qu’une semaine de trou... à condition que les livraisons d’AstraZeneca suivent.",tweet,0,0,astrazeneca
1368903175865069569,2021-03-08 12:35:24,DavidSTUT,"Le problème, ce sont les livraisons. 
Car si la France avait jusque-là des stocks d’AstraZeneca sur les bras, ce ne sera bientôt plus le cas. Et les livraisons du laboratoire britanniques sont à la traîne.",tweet,0,0,astrazeneca
1368902086818209796,2021-03-08 12:31:05,Fraslin,"Vaccination à l’AstraZeneca : « Je fais confiance à mon médecin, je ne sais pas si je l’aurais fait sinon »
https://t.co/0YVqU4C6dJ",tweet,21,2,astrazeneca
1368901360066785287,2021-03-08 12:28:11,Fraslin,"Dans le DGS-Ugent daté du 3 mars, Jérôme Salomon racontait que chaque médecin pouvait commander jusqu’à 3 flacons de 10 doses de vaccin auprès de son officine référente.
Ces 30 doses d'AstraZeneca commandées seront-elles livrées cette semaine @olivierveran et @Sante_Gouv? https://t.co/0tvmeHXRQ0 https://t.co/BKdEl4FZk4
La DGS assure que c'est temporaire, que les doses déjà commandées seront livrées et qu'il ne faut pas décommander de RDV. Mais est-ce que les RDV sont uniquement pris en fonction du nb de dose fermement commandées ? @Drmartyufml @Fraslin @drjbaptiste",quote,6,4,astrazeneca
1368859204862287874,2021-03-08 09:40:41,FranckM1973,"#courbet qui m'a bloqué alors que je sais mm pas pk fait des blagues sur #AstraZeneca 
Qd on voit la méfiance de bcp quant à ce vaccin ce monsieur devrait se taire sur une chaîne comme @M6 #cpva En mm tps, se taire qd on se prend pr Zorro c'est risquer de passer pr Bernardo",tweet,0,0,astrazeneca
1368852682119798784,2021-03-08 09:14:46,G_Gwen,1ère commande de vaccins pour la pharmacie à @Laval_la_Ville début de la vaccination à partir du 15 mars #VaccinationCovid #pharmacies #AstraZeneca @Ordre_Pharma https://t.co/yrwu5DJ543,tweet,19,1,astrazeneca
1368835606898434052,2021-03-08 08:06:55,Franc_de_Sousse,"Sous couvert d'#humanitaire, la France se #débarrasserait-elle de ses stocks d'#AstraZeneca ?

#COVID19 #VaccinationCovid @olivierveran https://t.co/BRpjJbnqBi
La France donne 15 000 doses du vaccin AstraZeneca à la Slovaquie
➡️ https://t.co/8ECiB2hg8x https://t.co/HzLJAyGaYE",quote,2,1,astrazeneca
1368821634900107264,2021-03-08 07:11:23,Fraslin,"Gâcher quoi ? La France manque de doses de vaccins AstraZeneca ou Pfizer pour les personnesprioritaires. Ce n’est pourtant pas compliqué à  comprendre ! https://t.co/pazwNbb6i3
@Fraslin @cyrilletrignac Pour ne pas gâcher, pourquoi ne pas proposer à vos patients qui ne sont pas dans les « critères » ? Les enseignants, par exemple, qui ne demandent que ça !?... #justeuneideecommeca #abonentendeur",quote,22,2,astrazeneca
1368815647065583616,2021-03-08 06:47:36,soleildemarseil,Les officine vont 1/ avoir des vaccins à ARNm alors qu’on court après depuis deux mois 2/ recevoir des vaccins AstraZeneca alors qu’on court après depuis 3 semaines 3/être obligées de ne pas donner les vaccins aux médecins poke @lamarsweb @Marsactu @laprovence @Mediapart,tweet,0,1,astrazeneca
1368811574811631617,2021-03-08 06:31:25,joeljosie,"Le Monde: Vaccination à l'AstraZeneca : « Je fais confiance à mon médecin, je ne sais pas si je l'aurais fait sinon ».
https://t.co/RRqi6bXVW5

via @GoogleNews",tweet,1,0,astrazeneca
1368805555679223809,2021-03-08 06:07:30,Fraslin,@docteurlapinou @OlivierGoldman @Raifort2 @PhilippeLauwick @ordre_medecins Vous receviez 3 flacons d'AstraZeneca par semaine ? Comment un tel miracle est-il possible ?,tweet,2,0,astrazeneca
1368695432893849601,2021-03-07 22:49:54,Fraslin,"@Moowwwwwww @idefix_spqr Dans le Journal du Dimanche, on apprend aujourd'hui qu'AstraZeneca ""ne livrera que 40 millions de doses  à l'Union européenne fin mars, dont 6 en France. C'est, de fait, inférieur d'environ 50% aux quantités prévues.""
Saupoudrer les flacons de vaccins est contre-productif.",tweet,12,7,astrazeneca
1368685861479579651,2021-03-07 22:11:52,socarre,@nicolasberrod Qu’est ce qui se passe pour les personnes qui ont un rendez-vous cette semaine chez leur médecin pour une injection AstraZeneca ? Il reste à espérer que le médecin a déjà le vaccin en stock pour les patients de la semaine du 8 mars.,tweet,0,0,astrazeneca
