id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1395026416698277892,2021-05-19 14:39:50,CricriBuche,Inscrite pour le vaccin Moderna le 1 ou 2 juin 😊💉 J'ai hâte de recevoir la 1ère dose !,tweet,4,0,moderna
1394935054816759808,2021-05-19 08:36:48,Laurentbarthe75,"Enfin vacciné, et surtout immunisé pour bon !
Le #Covid_19 est derrière moi !
Merci aux personnels de santé de notre pays qui font un travail exceptionnel ! 
#Vaccination #Moderna #StadeDeFrance",tweet,4,0,moderna
1394932500909146115,2021-05-19 08:26:39,OffAntonin,Ça y est... vacciné Moderna contre la COVID-19 à la Clinique Privé Le Bois à @lillefrance @RamsaySante #VaccinationCovid #Moderna #Vaccin #COVID19 #coronavirus #Covid #Vaccination #vaccincovid https://t.co/1spY4GxMU1,tweet,1,0,moderna
1394731050283249667,2021-05-18 19:06:09,Anthodidacte08,@contraidethuong J’ai fait Moderna je me retrouve avec 10 de tension 😂💉extrêmement fatigué 😴,tweet,1,0,moderna
1394699698653573121,2021-05-18 17:01:35,nath_1968,"Pfizer, Moderna... quels vaccins sont efficaces à ce jour contre le variant indien, qui vient d'arriver en France ? https://t.co/lJV5veZ0DL via @ladepechedumidi",tweet,0,0,moderna
1394627382460534785,2021-05-18 12:14:13,leo_mlrd,"💉 Quel #vaccin choisir ? 1, 2 ou 3 doses ? J’ai le droit à une dose et je réserve comment ? #Pfizer, #AstraZeneca ou #Moderna ?

👉 On vous répond avec @eorphelin ce soir à 19h sur Instagram : https://t.co/B4II3zP9IK https://t.co/VmA5eEIRR1
⚠️ Ce soir, 19h sur Instagram, le Pépère News répond à toutes vos questions sur la vaccination ! 

Nous recevrons @eorphelin de l’équipe @CovidTracker_, qui viendra nous parler de l’initiative @ViteMaDose_off 

Ça se passe par ici ⬇️
https://t.co/hV172RnjJc https://t.co/mZp8moYYG0",quote,8,0,moderna
1394565984623726594,2021-05-18 08:10:15,elkaassaoui,"France Bleu: Covid-19 - Médecins et pharmaciens peuvent commander des vaccins Moderna : qu'est-ce que cela va permettre ?.
https://t.co/kpHoACD3or

via @GoogleNews",tweet,0,0,moderna
1394535195840290819,2021-05-18 06:07:54,SIST2A,"📢Avez-vous pensé à votre médecin du travail pour vous faire vacciner❓L'engagement du SIST2A continue lors de la semaine Européenne de la vaccination. Nos professionnels de santé vaccinent les salariés volontaires, avec du vaccin ARN-Messager (Moderna)⤵️ https://t.co/zb68Dx4lax https://t.co/xTFQ18ya9o",tweet,11,9,moderna
1394393881823924233,2021-05-17 20:46:22,COSTESLionelEr,Les vaccins Pfizer et Moderna devraient rester efficaces contre le variant indien selon une étude https://t.co/4U9hUyYg72 via @BFMTV,tweet,80,25,moderna
1394300147211845633,2021-05-17 14:33:54,TrivialPanPan,"Bordel de merde.
J’entends des parents et des grands-parents parler des vaccins et de leur potentielle dangerosité en fonction du Pfizer, Moderna ou AstraZeneca comme s’ils avaient lu/compris les études ou s’ils étaient virologues en ayant lu un post Facebook.
Putains de crétins. https://t.co/LtQR4VFTqG",tweet,6,0,moderna
1394292448210399234,2021-05-17 14:03:19,FlorianSvein,"Vacciné les copains ! 
#Moderna #Alpexpo https://t.co/FVFz409rkC",tweet,1,0,moderna
1394289000127553538,2021-05-17 13:49:36,JeremJ5,"La Moderna_isation a commencé, possible un début de liberté et la fin de ce cauchemar en perspective. #17Mai #COVID19.
Merci aux équipes de @montpellier_ @ViteMaDose_off @SDIS34 😋💉👍 https://t.co/wELjW8bLQX",tweet,1,0,moderna
1394271542738046982,2021-05-17 12:40:14,salsadore69,@SDMIS69 @GroupamaStadium @OL merci pour votre accueil !! 1ère injection du moderna réalisé !! 👌 #VaccinationCovid #Covid_19 merci à notre chère président @JM_Aulas d’accueillir les personnes qui se font vacciné 😊👌 https://t.co/tR4xTwwiZR,tweet,0,0,moderna
1394261375795531777,2021-05-17 11:59:50,MigSaLey,"Ça y est
#AntiCovid #moderna #lovepeople #unmundomejoresposible https://t.co/JqYfp3Vb8h",tweet,2,0,moderna
1394231030500970498,2021-05-17 09:59:15,LiberaNicaea,"@edithea06 @oligal06 l’abattoir quand ma gm 96 ans est en parfaite santé, l’autre 82 pareil, mes oncles de 60 à 72 également, mes parents aussi, mes amis aussi. 
Classe d’âge de 25 à 96 ans Pfizer, Moderna, AstraZeneca. 
L’abattoir c’est pas pour tout de suite mais merci du souhait 😂",tweet,0,1,moderna
1394225830709039106,2021-05-17 09:38:36,valvert,1ere injection #covi̇d19 #moderna à Palais de l'Europe https://t.co/e42ywPW3pJ,tweet,1,0,moderna
1393977672313737222,2021-05-16 17:12:30,liloumayne,moi jsuis pas sous md jsuis sous moderna : plus rentable meme effet : jsuis clouée au pieu lol,tweet,2,0,moderna
1393892901361389569,2021-05-16 11:35:39,thekingtomy_,"Quand je veux prendre rdv pour le vaccin sur #Chronodose , ça me sort que c’est pour les 75 ans et +, et les - 55 ans pro de santé.
Que faire ? @gouvernementFR #COVID19 #Covid_19 #VaccinationCovid #vaccination #vaccins #Bordeaux #Pfeizer #Moderna @doctolib @ViteMaDose_off #vaccin",tweet,0,2,moderna
1393493968109834242,2021-05-15 09:10:26,_Hulotte,"J'avais hâte de faire une blague nulle du style ""Moderniste sous Moderna"" mais du coup je suis passée sour Pfizer 😁
Bref, PREMIÈRE DOSE 💉✅ https://t.co/VjZJ31QgdZ",tweet,9,0,moderna
1393475790034161664,2021-05-15 07:58:12,fanette_m,🥺 .... vaccinée 🤗 #moderna https://t.co/W9ItgtFxmS,tweet,2,0,moderna
1393273375544463361,2021-05-14 18:33:53,FabienGraneri,"@EphremHurel Bientôt moderna en pharmacie, go @covidliste",tweet,2,0,moderna
1393251224120668161,2021-05-14 17:05:51,CollignonMiche4,@BenH_tv Avec la 5G du moderna,tweet,1,0,moderna
1393244937022488580,2021-05-14 16:40:52,bastbrunis,"💉 Vacciné ! 💉 Pour vous protéger, pour protéger les autres : vaccinez-vous sans attendre. Merci aux volontaires, merci aux chercheurs, merci @covidliste ! #Moderna https://t.co/UOPfg1d5xY",tweet,63,6,moderna
1393205077402337284,2021-05-14 14:02:29,louis_dias63,@LeoDuffOff Perso j' ai crée un compte sur doctolib et ensuite je suis allé sur https://t.co/dtuL1Tq62i . J ai choisis le vaccin moderna ( tout le monde se jette sur Pfizer ) et j ai eu mon rendez vous pour le lendemain . Bien à vous,tweet,0,0,moderna
1393202030907383810,2021-05-14 13:50:23,EwenPoups,"Bilan à +48h après le cocktail AZ + Moderna : légère gêne au point d’injection pendant une journée et … c’est tout. 

Faites vous vacciner 💉 https://t.co/Z5iWLqQm3x
Toujours pas très efficace sur le réseau cette deuxième dose @moderna_tx 💉 https://t.co/IEFPB2pDaB",quote,5,0,moderna
1393197978404495367,2021-05-14 13:34:17,1L30,"Après. Bof cette mise à jour Pfizer, j’aurais du prendre Moderna https://t.co/hP3gzpa3Vr",tweet,1,0,moderna
1393150115850948610,2021-05-14 10:24:05,Lamingtons06,Je suis vacciné 1er injection Moderna https://t.co/5p637S41Xf,tweet,34,1,moderna
1393143157882228746,2021-05-14 09:56:26,briensbe,C'est fait ! Première injection au Moderna ! Merci à tous les soignants et les bénévoles du centre d'Annecy ! #COVID19 #Moderna,tweet,4,0,moderna
1393135988319391752,2021-05-14 09:27:57,philmoi,@sergiodde Vous faites erreur Veran s’est fait vacciner 5 mars pour la deuxième injection avec le Moderna et non l’AstraZeneca  en première dose ce qui est formellement déconseillé par le Vidal la bible de mes confrères : toute interchangeabilité entre les vaccins Covid est non conseillée. https://t.co/vFvGHg40HF,tweet,15,3,moderna
1393120029542060033,2021-05-14 08:24:32,dunglas,"@pockystar Oui en gros Pfizer et Moderna d’un côté comme AstraZeneca et Janssen de l’autre c’est à peu près équivalent : même technologie, même efficacité, mêmes effets secondaires. Par contre Janssen ne nécessite qu’une seule piqûre, alors que tous les autres c’est deux.",tweet,1,0,moderna
1392996335515746304,2021-05-14 00:13:01,MinkaOceane_Dr,"Trop d'effets indésirables avec #AstraZenaca. Pourquoi ne pas plus investir sur #Pfizer voire #moderna qui sont mieux tolérés ??? 🤔🤔🤔
https://t.co/WxuSOYGUrB
« Chaque dose d’AstraZeneca refusée représente des malades, des hospitalisations voire des décès qui auraient pu être évités » https://t.co/LLq9Ya0F8q",quote,1,0,moderna
1392914403092226053,2021-05-13 18:47:27,nicolas63290,"@HenriGiey Niveau efficacité je peux pas te dire 
Niveau effets indésirables « courants » type céphalées asthénie c’est pfizer et moderna les moins contraignants",tweet,1,0,moderna
1392906301164953601,2021-05-13 18:15:15,CyrilMolter,Allez la première dose de Moderna ✅,tweet,3,0,moderna
1392876719502155778,2021-05-13 16:17:42,KRAEMMA,@SylvainMaillard @covidliste Mercredi 2 ème dose moderna acte d y être.,tweet,0,0,moderna
1392845575943454725,2021-05-13 14:13:57,Gege_BZH56,Vaccination - Première dose ✔💉 #Vaccin #Moderna #Covid19 à Sarzeau https://t.co/s1gQUMkzzP,tweet,0,0,moderna
1392828508393644034,2021-05-13 13:06:08,andriamasinoro_,"Vacciné grâce à un créneau horaire non-pris trouvé sur @ViteMaDose_off qui permet au grand public de prendre un rendez-vous la veille pour le lendemain. Installez l’appli!Plus il y aura de personnes vaccinées, plus vite nous retrouverons une vie normale #moderna #vaccin https://t.co/1I4Il8w2KU",tweet,5,1,moderna
1392826248657838083,2021-05-13 12:57:09,stephtheeten,Vaccinée (première injection)  #Moderna https://t.co/DERXlPHu8P,tweet,5,0,moderna
1392790321466068992,2021-05-13 10:34:24,ctvdnvals,@StephaneB_Va @VDNValenciennes @doctolib Téléchargez #vitemadose et activez les notifications sur les centres de votre secteur. J’ai décroché ainsi un rdv hier pour le #Moderna à Jean-Mineur. Mais faut être réactif! Vaccinée ce matin 👍💉,tweet,2,0,moderna
1392633975924051969,2021-05-13 00:13:08,FloridaDkilos,"@benji4522 Mais des cas de thromboses post vaccination j’en ai vu peu importe le labo. J’ai toujours vu que des gens vacciné par astra, moderna et pfizer c’est tout",tweet,1,0,moderna
1392567061818363911,2021-05-12 19:47:14,MacZouk,"Vacciné première dose ce soir à Coudoux avec Moderna, merci au @Pompiers_13 pour leur organisation et leur efficacité incroyable!! Allez vous faire vacciner! 💉",tweet,1,0,moderna
