id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1401434697096380419,2021-06-06 07:04:03,Vol_de_Nuit_333,"@MarieDAdC Je compatis, Vince a eu son second Moderna hier, et idem, superbe symptôme grippal dès le soir, et 38°C ce matin après 500mg de paracetamol à 2h du mat…",tweet,1,0,moderna
1400828629119012866,2021-06-04 14:55:45,cvuill25,"💉 #PremièreDose #Vaccin #Moderna reçue à la #PharmacieCarlin de #Sochaux ! 🏥
👉 Deuxième dose, vendredi 25 juin.
Merci @cassandrecarlin. à Pharmacie Carlin-Herboriste Anton&amp;Willem https://t.co/OEbkdLENqi",tweet,0,0,moderna
1400824595335221258,2021-06-04 14:39:44,cvuill25,"💉 #PremièreDose #Vaccin #Moderna reçue à la #PharmacieCarlin de #Sochaux ! 🏥
👉 Deuxième dose, vendredi 25 juin. 
Merci @cassandrecarlin ! à Pharmacie Carlin-Herboriste Anton&amp;Willem https://t.co/cEvqV3tQpa",tweet,1,0,moderna
1400804606049980418,2021-06-04 13:20:18,LaurentBibas,@PharmaDoc2 Olala !!! A Paris mon pharmacien n’aura le@moderna que fin juin,tweet,0,0,moderna
1400449607801335810,2021-06-03 13:49:40,7b73f39b85e1415,1ere dose de Moderna aujourd'hui et la prochaine le 9 juillet ! Super contente 🤗,tweet,0,1,moderna
1400406766035390464,2021-06-03 10:59:25,dom2419,Déploiement de Moderna : colère des médecins et pharmaciens https://t.co/afHBmVBJcq,tweet,0,1,moderna
1400356615153405954,2021-06-03 07:40:09,virginie_garin,Donc finalement le délais pour la 2e dose Pfizer et Moderna sera entre 5 et 7 semaines. Et non 6 et 8 comme l’a dit hier soir @olivierveran (confirmation ce matin du ministère),tweet,4,1,moderna
1400331472465285120,2021-06-03 06:00:14,LyonHippodromes,"INSOLITE - Aujourd’hui seulement entre 11:15 et 15:45 les #patients pourront en parallèle apprécier le spectacle des #courses de plat et d’obstacle🏇🏼 dont le #GrandCross de #Lyon🏆

#hippodrome #vaccinodrome #vaccination #vaccin #Moderna #astgrandlyon

@grandlyon @VilleDeBron https://t.co/pSo1UjymSL
L'hippodrome de Parilly va devenir un centre de vaccination éphémère réservé aux salariés suivis par le service de santé au travail inter-entreprise https://t.co/59496epmCb",quote,6,0,moderna
1400060699448074246,2021-06-02 12:04:17,asrocuet,@steashaz Justement j'y pars pour ma 2ème dose Moderna dans 45 min. Et mes filles ont rdv là bas. Ils ont des créneaux.  Tu veux que j'en parle ? Quelle date ?,tweet,0,0,moderna
1399772174542675971,2021-06-01 16:57:47,CricriBuche,Rendez vous vendredi 17h10 : 1ère dose Moderna 😊💉,tweet,4,0,moderna
1399652927304777733,2021-06-01 09:03:56,CmpInsights,L' article le plus documenté et le plus objectif que j' ai trouvé sur les mutations du covid et l' efficacité des vaccins très bien écrit par un journaliste de Singapour  https://t.co/H1MkfKKV4F,tweet,0,0,moderna
1399642807418167296,2021-06-01 08:23:44,AlainBristiel,@MissPrunette_ Beaucoup de personnes de mon entourage étaient malades  1 à 2 jours après la seconde injection de Moderna courage Madame,tweet,1,0,moderna
