id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1423669242239594505,2021-08-06 15:36:12,sylvestrecarol3,"J'ai un ami très âgé, en pleine forme, hyper actif, qui mène séminaire sur séminaire. Il me confie se résigner à se faire vacciner pour continuer ses projets. Mais il veut le Janssen. Résigner à perdre sa propre liberté.",tweet,0,0,janssen
1423258640614633479,2021-08-05 12:24:37,maemt83,"@p_duval Les vaccins AstraZeneca et Janssen reposent sur un vecteur viral non réplicatif : un virus inoffensif qui ne peut se reproduire dans les cellules est utilisé pour transporter le matériel génétique du coronavirus, fabriquant la protéine qui enclenchera une réponse immunitaire.😜",tweet,0,0,janssen
1423232580179140612,2021-08-05 10:41:04,MrUgoThomas,"Et on pourrait même les appeller AstraZeneca et Janssen&amp;Jansenn.
#VaccinezVous https://t.co/daoS4bbD4h
Pour ma part je ne suis pas un anti vaccin. Si demain on nous propose un vaccin classique à virus inactivé, il est possible que je me fasse vacciner. Et vous ?",quote,21,3,janssen
1422502803960913928,2021-08-03 10:21:11,CelineEyes,@janssen_ms Merci pour le partage,tweet,1,0,janssen
1421873062878851079,2021-08-01 16:38:49,CelineEyes,@janssen_ms Merci pour le partage,tweet,1,0,janssen
1421855812197158920,2021-08-01 15:30:17,LaReynaert,"@dupontaignan Je reste étonné qu'on ne parle que des thérapies géniques à ARN messager vantées et vendues par l'UE avec la ritournelle de 2 ou 3 injections. Il faudrait évoquer le Janssen, vaccin classique, à  1 injection, d'origine américaine et les autres qui attendent l'aval de l'UE.",tweet,0,0,janssen
1421786512010661891,2021-08-01 10:54:54,BayronMagflow,"@alex_frexit @Mediavenir Mais arrète de raconter des saucisses plus grosses que toi,il y'a des doses partout et grande quantité ,pfizer,moderna &amp; janssen !!!",tweet,7,2,janssen
1421572374802182144,2021-07-31 20:44:00,MinkaOceane_Dr,"C'est clair.
 Les vaccins à ARNm #PFIZER et #MODERNA, sont BIEN PLUS EFFICACES que les vaccins à vecteurs viraux #AstraZeneca et #Janssen pour prévenir de l'infection à SARS-COV-2, y compris du variant delta, qu'il s'agisse des formes asymptomatiques ou graves à risque de décès. https://t.co/z79PV1igc8",tweet,15,10,janssen
1421571641214111751,2021-07-31 20:41:05,nawalaou,@pureblue0409 Je suis vaccinée 2 doses sinopharm au Maroc et j ai fait Janssen a Paris lundi.,tweet,1,0,janssen
1420800192924766211,2021-07-29 17:35:37,VassasPatrick,@BSengayrac Idem pour Janssen..  Le pactole sanitaire.... pour quelques uns..,tweet,1,0,janssen
1420731220481150984,2021-07-29 13:01:33,MoctarFama,"Le vaccin 💉 #Janssen (ou Johnson 🤦🏽‍♂️) est-il bien recommandé par les spécialistes ?
Est-il éligible au passe sanitaire ?
#vaccination 
#VaccinezVous 
#Variant 
#VaccinationObligatoire",tweet,0,0,janssen
1420290343849897989,2021-07-28 07:49:40,magicdic1,"@TheSpaceNoob @DelormeEric2 @dadouPe7 Rapport janssen page 6
https://t.co/g1gEIKGM53",tweet,2,0,janssen
1420261620937330689,2021-07-28 05:55:32,magicdic1,"@TheSpaceNoob @DelormeEric2 @dadouPe7 761 DC Pfizer, 44 DC Moderna , 7 DC Janssen , 171 DC Astrazeneca ! Source rapport de surveillance des vaccin de L' ANSM dispo sur leur site ! Soit un total de 983 DC en France !",tweet,2,0,janssen
1419946778695188491,2021-07-27 09:04:28,ansart4,"Pfizer, Moderna, AstraZeneca, Janssen : que contiennent les vaccins autorisés en France ?
https://t.co/hZD4ejln0t

Actualités à la une
https://t.co/7wJWb8D9n2",tweet,0,0,janssen
1419611366126727176,2021-07-26 10:51:39,CelineEyes,@janssen_ms Merci pour le partage,tweet,1,0,janssen
1419355526987763720,2021-07-25 17:55:02,unmalgache,"“Janssen” j’ai ri https://t.co/isOTPv1sdh
🤣🤣🤣🤣🤣🤣 https://t.co/AnoncFeVbc",quote,0,0,janssen
